"","estimates","methods","scene","par"
"205",-0.170672493690833,"pdWOLS","1","psi0"
"206",-0.124826002033118,"pdWOLS","1","psi0"
"207",-4.10091142876791,"pdWOLS","1","psi0"
"208",-0.16925141175581,"pdWOLS","1","psi0"
"209",-0.641160181151194,"pdWOLS","1","psi0"
"210",-3.65956270220566,"pdWOLS","1","psi0"
"211",-2.87910483538202,"pdWOLS","1","psi0"
"212",-0.164060389154618,"pdWOLS","1","psi0"
"213",-4.83199261084251,"pdWOLS","1","psi0"
"214",-0.935601769366972,"pdWOLS","1","psi0"
"215",-3.38982052774869,"pdWOLS","1","psi0"
"216",-0.306367319985868,"pdWOLS","1","psi0"
"217",-0.376598363750352,"pdWOLS","1","psi0"
"218",-0.56876378709717,"pdWOLS","1","psi0"
"219",-3.82080698423117,"pdWOLS","1","psi0"
"220",-0.521701927035836,"pdWOLS","1","psi0"
"221",-4.76354193191941,"pdWOLS","1","psi0"
"222",-0.442581879902762,"pdWOLS","1","psi0"
"223",-2.69918962416477,"pdWOLS","1","psi0"
"224",-0.0220655759004998,"pdWOLS","1","psi0"
"225",-3.42548138664144,"pdWOLS","1","psi0"
"226",-0.123826294125883,"pdWOLS","1","psi0"
"227",-0.210005206630576,"pdWOLS","1","psi0"
"228",-4.16621776901387,"pdWOLS","1","psi0"
"229",-0.298589754176028,"pdWOLS","1","psi0"
"230",-0.255859352536987,"pdWOLS","1","psi0"
"231",-3.47899270861813,"pdWOLS","1","psi0"
"232",-0.210236157003596,"pdWOLS","1","psi0"
"233",-0.217223936644404,"pdWOLS","1","psi0"
"234",-0.0309602267849017,"pdWOLS","1","psi0"
"235",-0.425366675343675,"pdWOLS","1","psi0"
"236",-3.63141577725669,"pdWOLS","1","psi0"
"237",-0.135709711945306,"pdWOLS","1","psi0"
"238",-0.129074432571494,"pdWOLS","1","psi0"
"239",-0.138086286265425,"pdWOLS","1","psi0"
"240",-0.176937687036915,"pdWOLS","1","psi0"
"241",-3.90294000746486,"pdWOLS","1","psi0"
"242",-0.236782316593107,"pdWOLS","1","psi0"
"243",-2.88748583872564,"pdWOLS","1","psi0"
"244",-0.347398436596798,"pdWOLS","1","psi0"
"245",-0.0112316454135915,"pdWOLS","1","psi0"
"246",-0.1104798331026,"pdWOLS","1","psi0"
"247",-0.0348830874198421,"pdWOLS","1","psi0"
"248",-3.35888385745652,"pdWOLS","1","psi0"
"249",-3.11663427017679,"pdWOLS","1","psi0"
"250",-0.148048571346602,"pdWOLS","1","psi0"
"251",-0.120770614103081,"pdWOLS","1","psi0"
"252",-4.49370731766627,"pdWOLS","1","psi0"
"253",-3.46583013204386,"pdWOLS","1","psi0"
"254",-0.325288826445337,"pdWOLS","1","psi0"
"255",-0.616574198405582,"pdWOLS","1","psi0"
"256",-0.273799644584173,"pdWOLS","1","psi0"
"257",-3.35087353850518,"pdWOLS","1","psi0"
"258",-4.26624268040871,"pdWOLS","1","psi0"
"259",-0.163680836229193,"pdWOLS","1","psi0"
"260",-4.34877462406594,"pdWOLS","1","psi0"
"261",-4.03861923217107,"pdWOLS","1","psi0"
"262",-4.45626856431493,"pdWOLS","1","psi0"
"263",-0.315214120001698,"pdWOLS","1","psi0"
"264",-0.235546915053417,"pdWOLS","1","psi0"
"265",-0.110856967877519,"pdWOLS","1","psi0"
"266",-0.357158908587811,"pdWOLS","1","psi0"
"267",-0.139024601331974,"pdWOLS","1","psi0"
"268",-0.171742578407435,"pdWOLS","1","psi0"
"269",-0.0108988811419872,"pdWOLS","1","psi0"
"270",-0.325718063540806,"pdWOLS","1","psi0"
"271",-0.0697009344240284,"pdWOLS","1","psi0"
"272",-0.292412773644431,"pdWOLS","1","psi0"
"273",-0.171451358991303,"pdWOLS","1","psi0"
"274",-0.413282444522466,"pdWOLS","1","psi0"
"275",-0.0484019895500926,"pdWOLS","1","psi0"
"276",-4.31496122784517,"pdWOLS","1","psi0"
"277",-2.66806432588407,"pdWOLS","1","psi0"
"278",-0.112852190507634,"pdWOLS","1","psi0"
"279",-0.12951351836351,"pdWOLS","1","psi0"
"280",-3.04388100157683,"pdWOLS","1","psi0"
"281",-0.30322103748645,"pdWOLS","1","psi0"
"282",-0.411124696216212,"pdWOLS","1","psi0"
"283",-0.161988052578949,"pdWOLS","1","psi0"
"284",-4.54552282484361,"pdWOLS","1","psi0"
"285",-3.10646972134468,"pdWOLS","1","psi0"
"286",-0.271945395804665,"pdWOLS","1","psi0"
"287",-0.512746010705532,"pdWOLS","1","psi0"
"288",-3.56283321411693,"pdWOLS","1","psi0"
"289",-3.37386086436124,"pdWOLS","1","psi0"
"290",-0.673131483865027,"pdWOLS","1","psi0"
"291",-0.147158630235179,"pdWOLS","1","psi0"
"292",-0.671808097582586,"pdWOLS","1","psi0"
"293",-0.0990206333291438,"pdWOLS","1","psi0"
"294",-0.468438605086031,"pdWOLS","1","psi0"
"295",-0.675729772022319,"pdWOLS","1","psi0"
"296",-3.31546082076533,"pdWOLS","1","psi0"
"297",-3.64623739527378,"pdWOLS","1","psi0"
"298",-5.07179218262633,"pdWOLS","1","psi0"
"299",-2.33532157518636,"pdWOLS","1","psi0"
"300",-0.118342421795377,"pdWOLS","1","psi0"
"301",-4.48846596446302,"pdWOLS","1","psi0"
"302",-4.83235055169788,"pdWOLS","1","psi0"
"303",-2.92983708010045,"pdWOLS","1","psi0"
"304",-3.36226858305312,"pdWOLS","1","psi0"
"305",-4.43784594227826,"pdWOLS","1","psi0"
"306",-0.0150227123252113,"pdWOLS","1","psi0"
"307",-0.360891007412538,"pdWOLS","1","psi0"
"308",-4.82605061082725,"pdWOLS","1","psi0"
"309",-0.495403904459234,"pdWOLS","1","psi0"
"310",-0.0135133324743246,"pdWOLS","1","psi0"
"311",-4.1089381024457,"pdWOLS","1","psi0"
"312",-0.235153575792689,"pdWOLS","1","psi0"
"313",-0.0579704477661336,"pdWOLS","1","psi0"
"314",-3.0680242338029,"pdWOLS","1","psi0"
"315",-0.563547352261664,"pdWOLS","1","psi0"
"316",-5.12414408596642,"pdWOLS","1","psi0"
"317",-4.58837537475021,"pdWOLS","1","psi0"
"318",-2.62951028904883,"pdWOLS","1","psi0"
"319",-0.84867340291314,"pdWOLS","1","psi0"
"320",-3.60940230308103,"pdWOLS","1","psi0"
"321",-0.219662692349765,"pdWOLS","1","psi0"
"322",-3.9599012882676,"pdWOLS","1","psi0"
"323",-4.26171982283462,"pdWOLS","1","psi0"
"324",-0.269931740491996,"pdWOLS","1","psi0"
"325",-0.25763933370041,"pdWOLS","1","psi0"
"326",-3.96357758667193,"pdWOLS","1","psi0"
"327",-0.105778607783047,"pdWOLS","1","psi0"
"328",-4.06045501020359,"pdWOLS","1","psi0"
"329",-3.92045048616157,"pdWOLS","1","psi0"
"330",-3.71952414378125,"pdWOLS","1","psi0"
"331",-4.69887686089263,"pdWOLS","1","psi0"
"332",-3.46937858027895,"pdWOLS","1","psi0"
"333",-0.528640615402845,"pdWOLS","1","psi0"
"334",-3.73940827555352,"pdWOLS","1","psi0"
"335",-0.484592460427347,"pdWOLS","1","psi0"
"336",-3.09964650346557,"pdWOLS","1","psi0"
"337",-0.143322387674202,"pdWOLS","1","psi0"
"338",-4.56345831944703,"pdWOLS","1","psi0"
"339",-4.73408130106389,"pdWOLS","1","psi0"
"340",-3.83224211556817,"pdWOLS","1","psi0"
"341",-3.85170767849949,"pdWOLS","1","psi0"
"342",-0.216124760758631,"pdWOLS","1","psi0"
"343",-0.342297271117138,"pdWOLS","1","psi0"
"344",-0.336071395227921,"pdWOLS","1","psi0"
"345",-0.429436419461382,"pdWOLS","1","psi0"
"346",-4.37743667005421,"pdWOLS","1","psi0"
"347",-0.201497600229873,"pdWOLS","1","psi0"
"348",-0.441744602677889,"pdWOLS","1","psi0"
"349",-0.605567934726513,"pdWOLS","1","psi0"
"350",-4.42788534717353,"pdWOLS","1","psi0"
"351",-3.93683257771316,"pdWOLS","1","psi0"
"352",-5.14125845294783,"pdWOLS","1","psi0"
"353",-4.78643553934794,"pdWOLS","1","psi0"
"354",-0.130418969271154,"pdWOLS","1","psi0"
"355",-0.174100147350616,"pdWOLS","1","psi0"
"356",1.15318197024631,"pdWOLS","1","psi0"
"357",-4.46512466423732,"pdWOLS","1","psi0"
"358",-4.03466009285135,"pdWOLS","1","psi0"
"359",-4.57458274546719,"pdWOLS","1","psi0"
"360",-2.78952635447742,"pdWOLS","1","psi0"
"361",-0.523811036168504,"pdWOLS","1","psi0"
"362",-0.132238653319924,"pdWOLS","1","psi0"
"363",-0.343886859787306,"pdWOLS","1","psi0"
"364",-0.82803690296383,"pdWOLS","1","psi0"
"365",-4.4727947957087,"pdWOLS","1","psi0"
"366",-3.70111679173451,"pdWOLS","1","psi0"
"367",-0.947542603160523,"pdWOLS","1","psi0"
"368",-0.130204012667272,"pdWOLS","1","psi0"
"369",-3.81415376617034,"pdWOLS","1","psi0"
"370",1.10988180636502,"pdWOLS","1","psi0"
"371",-4.20920120812036,"pdWOLS","1","psi0"
"372",-2.74484226987578,"pdWOLS","1","psi0"
"373",-0.333439102154432,"pdWOLS","1","psi0"
"374",-0.314072171774808,"pdWOLS","1","psi0"
"375",-0.27975556219927,"pdWOLS","1","psi0"
"376",-4.96152344019776,"pdWOLS","1","psi0"
"377",-3.56353458963712,"pdWOLS","1","psi0"
"378",-4.05948888496799,"pdWOLS","1","psi0"
"379",-0.477215705703632,"pdWOLS","1","psi0"
"380",1.35457140714865,"pdWOLS","1","psi0"
"381",-0.169528313336747,"pdWOLS","1","psi0"
"382",-0.168356881493499,"pdWOLS","1","psi0"
"383",-4.14503996101043,"pdWOLS","1","psi0"
"384",-3.0436059398375,"pdWOLS","1","psi0"
"385",-0.54056157997043,"pdWOLS","1","psi0"
"386",-0.132975903441816,"pdWOLS","1","psi0"
"387",-5.73080827179944,"pdWOLS","1","psi0"
"388",-0.535632340067885,"pdWOLS","1","psi0"
"389",-3.44486510381207,"pdWOLS","1","psi0"
"390",-0.549839900092537,"pdWOLS","1","psi0"
"391",-3.75143309230642,"pdWOLS","1","psi0"
"392",-0.295698318411071,"pdWOLS","1","psi0"
"393",-0.626111479961453,"pdWOLS","1","psi0"
"394",-5.5617042762915,"pdWOLS","1","psi0"
"395",-3.47669453559216,"pdWOLS","1","psi0"
"396",-3.83905885069654,"pdWOLS","1","psi0"
"397",-3.19911721049331,"pdWOLS","1","psi0"
"398",-0.572062214132944,"pdWOLS","1","psi0"
"399",-0.250177762303495,"pdWOLS","1","psi0"
"400",-0.305898689479684,"pdWOLS","1","psi0"
"401",1.22509799303724,"pdWOLS","2","psi0"
"402",1.4297983888337,"pdWOLS","2","psi0"
"403",0.829263989850163,"pdWOLS","2","psi0"
"404",1.42840979646048,"pdWOLS","2","psi0"
"405",1.08356812996036,"pdWOLS","2","psi0"
"406",0.757241304211701,"pdWOLS","2","psi0"
"407",0.966726509482576,"pdWOLS","2","psi0"
"408",1.07617955918999,"pdWOLS","2","psi0"
"409",1.36142542675555,"pdWOLS","2","psi0"
"410",0.830482688967625,"pdWOLS","2","psi0"
"411",1.26181540513065,"pdWOLS","2","psi0"
"412",1.19811498569332,"pdWOLS","2","psi0"
"413",1.24274435260078,"pdWOLS","2","psi0"
"414",1.29632951370828,"pdWOLS","2","psi0"
"415",1.12477578259833,"pdWOLS","2","psi0"
"416",0.842900304851537,"pdWOLS","2","psi0"
"417",0.903831787876087,"pdWOLS","2","psi0"
"418",1.29306510240762,"pdWOLS","2","psi0"
"419",1.33818126379014,"pdWOLS","2","psi0"
"420",1.46007711694129,"pdWOLS","2","psi0"
"421",1.196930608184,"pdWOLS","2","psi0"
"422",1.03624408944021,"pdWOLS","2","psi0"
"423",1.20187307623564,"pdWOLS","2","psi0"
"424",0.897515291970571,"pdWOLS","2","psi0"
"425",1.5360581735284,"pdWOLS","2","psi0"
"426",1.1749514757969,"pdWOLS","2","psi0"
"427",0.688818213958784,"pdWOLS","2","psi0"
"428",1.32486972827195,"pdWOLS","2","psi0"
"429",0.942434029817994,"pdWOLS","2","psi0"
"430",1.38205855596808,"pdWOLS","2","psi0"
"431",1.16445373224981,"pdWOLS","2","psi0"
"432",1.60554237718521,"pdWOLS","2","psi0"
"433",1.59806215052265,"pdWOLS","2","psi0"
"434",1.03383170855692,"pdWOLS","2","psi0"
"435",1.32985478507462,"pdWOLS","2","psi0"
"436",1.06709113337677,"pdWOLS","2","psi0"
"437",1.33515322186883,"pdWOLS","2","psi0"
"438",1.05030468150991,"pdWOLS","2","psi0"
"439",1.26969158927898,"pdWOLS","2","psi0"
"440",1.25428351970461,"pdWOLS","2","psi0"
"441",1.00710373013474,"pdWOLS","2","psi0"
"442",1.12017951965199,"pdWOLS","2","psi0"
"443",1.63988472621661,"pdWOLS","2","psi0"
"444",0.976773576199349,"pdWOLS","2","psi0"
"445",1.01481952998599,"pdWOLS","2","psi0"
"446",1.2340290983888,"pdWOLS","2","psi0"
"447",0.994970927704433,"pdWOLS","2","psi0"
"448",1.27066326198432,"pdWOLS","2","psi0"
"449",1.39875313220731,"pdWOLS","2","psi0"
"450",1.28273593356388,"pdWOLS","2","psi0"
"451",1.21990439848882,"pdWOLS","2","psi0"
"452",1.11479329236784,"pdWOLS","2","psi0"
"453",1.35539610377412,"pdWOLS","2","psi0"
"454",1.36621960491305,"pdWOLS","2","psi0"
"455",1.40729875277238,"pdWOLS","2","psi0"
"456",1.30237638402075,"pdWOLS","2","psi0"
"457",1.0935339884719,"pdWOLS","2","psi0"
"458",1.03548807598226,"pdWOLS","2","psi0"
"459",0.96703986782164,"pdWOLS","2","psi0"
"460",1.13880722317588,"pdWOLS","2","psi0"
"461",1.44959603581747,"pdWOLS","2","psi0"
"462",1.45863618598251,"pdWOLS","2","psi0"
"463",1.34519206235123,"pdWOLS","2","psi0"
"464",0.845949076416595,"pdWOLS","2","psi0"
"465",0.998676011756852,"pdWOLS","2","psi0"
"466",1.47297193396225,"pdWOLS","2","psi0"
"467",1.13615188373508,"pdWOLS","2","psi0"
"468",0.865956817200316,"pdWOLS","2","psi0"
"469",0.891843598189467,"pdWOLS","2","psi0"
"470",0.821101896318134,"pdWOLS","2","psi0"
"471",1.32890171582543,"pdWOLS","2","psi0"
"472",1.10998117648735,"pdWOLS","2","psi0"
"473",1.16242922610675,"pdWOLS","2","psi0"
"474",1.71267879409526,"pdWOLS","2","psi0"
"475",0.985337527931193,"pdWOLS","2","psi0"
"476",1.42209960078257,"pdWOLS","2","psi0"
"477",0.971467769635511,"pdWOLS","2","psi0"
"478",1.39715760190634,"pdWOLS","2","psi0"
"479",1.29018971677399,"pdWOLS","2","psi0"
"480",1.15308560381398,"pdWOLS","2","psi0"
"481",1.39519345228324,"pdWOLS","2","psi0"
"482",1.43723169830938,"pdWOLS","2","psi0"
"483",0.932826232469971,"pdWOLS","2","psi0"
"484",1.19618943358996,"pdWOLS","2","psi0"
"485",0.959140970868001,"pdWOLS","2","psi0"
"486",0.975491195162196,"pdWOLS","2","psi0"
"487",0.984412207733272,"pdWOLS","2","psi0"
"488",1.18243551639712,"pdWOLS","2","psi0"
"489",1.0980905157873,"pdWOLS","2","psi0"
"490",1.27435882430489,"pdWOLS","2","psi0"
"491",0.899108756572695,"pdWOLS","2","psi0"
"492",1.43801969601881,"pdWOLS","2","psi0"
"493",1.25458231620622,"pdWOLS","2","psi0"
"494",0.917552100656689,"pdWOLS","2","psi0"
"495",0.916974133561714,"pdWOLS","2","psi0"
"496",1.15934997291627,"pdWOLS","2","psi0"
"497",1.15553097005446,"pdWOLS","2","psi0"
"498",1.19027180211059,"pdWOLS","2","psi0"
"499",1.35818023692688,"pdWOLS","2","psi0"
"500",1.40136522086101,"pdWOLS","2","psi0"
"501",1.07983690884838,"pdWOLS","2","psi0"
"502",1.23915562528903,"pdWOLS","2","psi0"
"503",1.11800036977317,"pdWOLS","2","psi0"
"504",1.19111729954453,"pdWOLS","2","psi0"
"505",1.58863782425971,"pdWOLS","2","psi0"
"506",1.38417873385045,"pdWOLS","2","psi0"
"507",1.03584524828449,"pdWOLS","2","psi0"
"508",1.26305844507692,"pdWOLS","2","psi0"
"509",0.913969190645233,"pdWOLS","2","psi0"
"510",1.19494225915953,"pdWOLS","2","psi0"
"511",1.00467974792654,"pdWOLS","2","psi0"
"512",0.884376841531284,"pdWOLS","2","psi0"
"513",1.47448863176921,"pdWOLS","2","psi0"
"514",1.15189514986579,"pdWOLS","2","psi0"
"515",1.23250003207922,"pdWOLS","2","psi0"
"516",1.61398654618184,"pdWOLS","2","psi0"
"517",1.11657398289897,"pdWOLS","2","psi0"
"518",0.823130796843981,"pdWOLS","2","psi0"
"519",1.02532339256118,"pdWOLS","2","psi0"
"520",1.45773538082165,"pdWOLS","2","psi0"
