"","estimates","methods","scene","par"
"61",0.660782346653431,"Q-Learning with lasso","Scenario 1","psi0"
"62",0.800984805136805,"Q-Learning with lasso","Scenario 1","psi0"
"63",0.980593951248776,"Q-Learning with lasso","Scenario 1","psi0"
"64",0.62725722337898,"Q-Learning with lasso","Scenario 1","psi0"
"65",0.99025107597861,"Q-Learning with lasso","Scenario 1","psi0"
"66",0.738176145988546,"Q-Learning with lasso","Scenario 1","psi0"
"67",0.918546956958324,"Q-Learning with lasso","Scenario 1","psi0"
"68",0.978865063659897,"Q-Learning with lasso","Scenario 1","psi0"
"69",0.901555522115121,"Q-Learning with lasso","Scenario 1","psi0"
"70",1.09259936913901,"Q-Learning with lasso","Scenario 1","psi0"
"71",1.2325159944014,"Q-Learning with lasso","Scenario 1","psi0"
"72",0.830289089131158,"Q-Learning with lasso","Scenario 1","psi0"
"73",0.549603913667373,"Q-Learning with lasso","Scenario 1","psi0"
"74",0.94978853648181,"Q-Learning with lasso","Scenario 1","psi0"
"75",1.19492246880092,"Q-Learning with lasso","Scenario 1","psi0"
"76",0.904661467907717,"Q-Learning with lasso","Scenario 1","psi0"
"77",0.858601203432507,"Q-Learning with lasso","Scenario 1","psi0"
"78",1.0272614181975,"Q-Learning with lasso","Scenario 1","psi0"
"79",0.721869662962156,"Q-Learning with lasso","Scenario 1","psi0"
"80",0.877794552959722,"Q-Learning with lasso","Scenario 1","psi0"
"81",1.20516192858761,"Q-Learning with lasso","Scenario 1","psi0"
"82",0.763196697354685,"Q-Learning with lasso","Scenario 1","psi0"
"83",0.856067753302093,"Q-Learning with lasso","Scenario 1","psi0"
"84",0.817724641467931,"Q-Learning with lasso","Scenario 1","psi0"
"85",1.02725555069138,"Q-Learning with lasso","Scenario 1","psi0"
"86",0.807340950914254,"Q-Learning with lasso","Scenario 1","psi0"
"87",1.04290368925153,"Q-Learning with lasso","Scenario 1","psi0"
"88",0.7881447450136,"Q-Learning with lasso","Scenario 1","psi0"
"89",0.897527597880504,"Q-Learning with lasso","Scenario 1","psi0"
"90",0.711361841793115,"Q-Learning with lasso","Scenario 1","psi0"
"91",0.76396015598067,"Q-Learning with lasso","Scenario 1","psi0"
"92",0.909093645465659,"Q-Learning with lasso","Scenario 1","psi0"
"93",0.853024600275007,"Q-Learning with lasso","Scenario 1","psi0"
"94",0.93997106503874,"Q-Learning with lasso","Scenario 1","psi0"
"95",1.03691300262778,"Q-Learning with lasso","Scenario 1","psi0"
"96",1.00369900946071,"Q-Learning with lasso","Scenario 1","psi0"
"97",0.942215436243329,"Q-Learning with lasso","Scenario 1","psi0"
"98",0.628257620240965,"Q-Learning with lasso","Scenario 1","psi0"
"99",0.928526188976107,"Q-Learning with lasso","Scenario 1","psi0"
"100",0.566542079177423,"Q-Learning with lasso","Scenario 1","psi0"
"101",1.07245222127384,"Q-Learning with lasso","Scenario 1","psi0"
"102",1.0118750352662,"Q-Learning with lasso","Scenario 1","psi0"
"103",1.00059246357726,"Q-Learning with lasso","Scenario 1","psi0"
"104",0.610579738674782,"Q-Learning with lasso","Scenario 1","psi0"
"105",0.729245711547681,"Q-Learning with lasso","Scenario 1","psi0"
"106",1.04899858970773,"Q-Learning with lasso","Scenario 1","psi0"
"107",0.980091659101784,"Q-Learning with lasso","Scenario 1","psi0"
"108",0.955638396909803,"Q-Learning with lasso","Scenario 1","psi0"
"109",1.00165308396578,"Q-Learning with lasso","Scenario 1","psi0"
"110",1.01820069817206,"Q-Learning with lasso","Scenario 1","psi0"
"111",0.948964296331742,"Q-Learning with lasso","Scenario 1","psi0"
"112",1.23905478276102,"Q-Learning with lasso","Scenario 1","psi0"
"113",0.675019371234463,"Q-Learning with lasso","Scenario 1","psi0"
"114",0.977699182568441,"Q-Learning with lasso","Scenario 1","psi0"
"115",1.14758773133015,"Q-Learning with lasso","Scenario 1","psi0"
"116",0.891908434059814,"Q-Learning with lasso","Scenario 1","psi0"
"117",0.853204520322264,"Q-Learning with lasso","Scenario 1","psi0"
"118",0.977623556696425,"Q-Learning with lasso","Scenario 1","psi0"
"119",0.637953314932516,"Q-Learning with lasso","Scenario 1","psi0"
"120",0.921525339110831,"Q-Learning with lasso","Scenario 1","psi0"
"121",0.548171350054082,"Q-Learning with lasso","Scenario 1","psi0"
"122",0.816400697049254,"Q-Learning with lasso","Scenario 1","psi0"
"123",0.714742286728823,"Q-Learning with lasso","Scenario 1","psi0"
"124",0.773899350293427,"Q-Learning with lasso","Scenario 1","psi0"
"125",1.02738318714659,"Q-Learning with lasso","Scenario 1","psi0"
"126",1.01030331659377,"Q-Learning with lasso","Scenario 1","psi0"
"127",1.05286724120855,"Q-Learning with lasso","Scenario 1","psi0"
"128",0.81667769669011,"Q-Learning with lasso","Scenario 1","psi0"
"129",0.843892151642025,"Q-Learning with lasso","Scenario 1","psi0"
"130",1.04733053785826,"Q-Learning with lasso","Scenario 1","psi0"
"131",1.01815374045548,"Q-Learning with lasso","Scenario 1","psi0"
"132",1.0474240957117,"Q-Learning with lasso","Scenario 1","psi0"
"133",0.908171244311525,"Q-Learning with lasso","Scenario 1","psi0"
"134",1.16401502452697,"Q-Learning with lasso","Scenario 1","psi0"
"135",0.892580694480472,"Q-Learning with lasso","Scenario 1","psi0"
"136",0.583537671081563,"Q-Learning with lasso","Scenario 1","psi0"
"137",1.11091135525129,"Q-Learning with lasso","Scenario 1","psi0"
"138",1.03502836249812,"Q-Learning with lasso","Scenario 1","psi0"
"139",0.925894703060169,"Q-Learning with lasso","Scenario 1","psi0"
"140",1.01245739201685,"Q-Learning with lasso","Scenario 1","psi0"
"141",1.10025971578235,"Q-Learning with lasso","Scenario 1","psi0"
"142",1.36516450441859,"Q-Learning with lasso","Scenario 1","psi0"
"143",1.23034114858793,"Q-Learning with lasso","Scenario 1","psi0"
"144",0.877711979162753,"Q-Learning with lasso","Scenario 1","psi0"
"145",0.822291221216549,"Q-Learning with lasso","Scenario 1","psi0"
"146",1.11389459794226,"Q-Learning with lasso","Scenario 1","psi0"
"147",0.77790150350952,"Q-Learning with lasso","Scenario 1","psi0"
"148",0.899617807287585,"Q-Learning with lasso","Scenario 1","psi0"
"149",0.823269738852965,"Q-Learning with lasso","Scenario 1","psi0"
"150",0.841031025820711,"Q-Learning with lasso","Scenario 1","psi0"
"151",1.02119736143302,"Q-Learning with lasso","Scenario 1","psi0"
"152",0.577474093834654,"Q-Learning with lasso","Scenario 1","psi0"
"153",1.06916893471824,"Q-Learning with lasso","Scenario 1","psi0"
"154",1.01177477318563,"Q-Learning with lasso","Scenario 1","psi0"
"155",0.924168714885538,"Q-Learning with lasso","Scenario 1","psi0"
"156",0.823916376756806,"Q-Learning with lasso","Scenario 1","psi0"
"157",0.946057357055793,"Q-Learning with lasso","Scenario 1","psi0"
"158",1.15996815493655,"Q-Learning with lasso","Scenario 1","psi0"
"159",0.811001420784456,"Q-Learning with lasso","Scenario 1","psi0"
"160",1.05429852734382,"Q-Learning with lasso","Scenario 1","psi0"
"161",0.796849354239586,"Q-Learning with lasso","Scenario 1","psi0"
"162",0.767569828644316,"Q-Learning with lasso","Scenario 1","psi0"
"163",0.925444281616136,"Q-Learning with lasso","Scenario 1","psi0"
"164",0.900523161423234,"Q-Learning with lasso","Scenario 1","psi0"
"165",0.785123612064261,"Q-Learning with lasso","Scenario 1","psi0"
"166",0.9793941231695,"Q-Learning with lasso","Scenario 1","psi0"
"167",0.999626540780174,"Q-Learning with lasso","Scenario 1","psi0"
"168",1.00662415192714,"Q-Learning with lasso","Scenario 1","psi0"
"169",0.904037327545666,"Q-Learning with lasso","Scenario 1","psi0"
"170",0.865370915256753,"Q-Learning with lasso","Scenario 1","psi0"
"171",1.07535823365125,"Q-Learning with lasso","Scenario 1","psi0"
"172",0.634340017516491,"Q-Learning with lasso","Scenario 1","psi0"
"173",1.11922302991783,"Q-Learning with lasso","Scenario 1","psi0"
"174",1.18965419463145,"Q-Learning with lasso","Scenario 1","psi0"
"175",1.43445403543208,"Q-Learning with lasso","Scenario 1","psi0"
"176",0.969516758772413,"Q-Learning with lasso","Scenario 1","psi0"
"177",0.698120401191886,"Q-Learning with lasso","Scenario 1","psi0"
"178",1.05009878642427,"Q-Learning with lasso","Scenario 1","psi0"
"179",0.801865410761589,"Q-Learning with lasso","Scenario 1","psi0"
"180",0.926270586677259,"Q-Learning with lasso","Scenario 1","psi0"
"181",0.608828451525026,"Q-Learning with lasso","Scenario 1","psi0"
"182",1.00812352451071,"Q-Learning with lasso","Scenario 1","psi0"
"183",1.1000963455148,"Q-Learning with lasso","Scenario 1","psi0"
"184",0.923371304132213,"Q-Learning with lasso","Scenario 1","psi0"
"185",0.839807773730479,"Q-Learning with lasso","Scenario 1","psi0"
"186",1.72109503111931,"Q-Learning with lasso","Scenario 1","psi0"
"187",0.987684950967861,"Q-Learning with lasso","Scenario 1","psi0"
"188",1.05608158840242,"Q-Learning with lasso","Scenario 1","psi0"
"189",0.555253323770251,"Q-Learning with lasso","Scenario 1","psi0"
"190",0.867354936825691,"Q-Learning with lasso","Scenario 1","psi0"
"191",0.97730592235215,"Q-Learning with lasso","Scenario 1","psi0"
"192",0.733954894678472,"Q-Learning with lasso","Scenario 1","psi0"
"193",0.877572248971565,"Q-Learning with lasso","Scenario 1","psi0"
"194",1.03804745891751,"Q-Learning with lasso","Scenario 1","psi0"
"195",1.12948489213775,"Q-Learning with lasso","Scenario 1","psi0"
"196",1.00983819052866,"Q-Learning with lasso","Scenario 1","psi0"
"197",1.0205084359362,"Q-Learning with lasso","Scenario 1","psi0"
"198",0.668546245613356,"Q-Learning with lasso","Scenario 1","psi0"
"199",1.07410991552153,"Q-Learning with lasso","Scenario 1","psi0"
"200",0.519646241299455,"Q-Learning with lasso","Scenario 1","psi0"
"201",1.19616428480626,"Q-Learning with lasso","Scenario 1","psi0"
"202",0.696468306858347,"Q-Learning with lasso","Scenario 1","psi0"
"203",0.955371046722625,"Q-Learning with lasso","Scenario 1","psi0"
"204",0.790541620966858,"Q-Learning with lasso","Scenario 1","psi0"
"205",1.1466273717297,"Q-Learning with lasso","Scenario 1","psi0"
"206",1.24445207583348,"Q-Learning with lasso","Scenario 1","psi0"
"207",0.916695890262973,"Q-Learning with lasso","Scenario 1","psi0"
"208",0.724926124879038,"Q-Learning with lasso","Scenario 1","psi0"
"209",1.07442228980309,"Q-Learning with lasso","Scenario 1","psi0"
"210",0.929010235518102,"Q-Learning with lasso","Scenario 1","psi0"
"211",1.0299568668925,"Q-Learning with lasso","Scenario 1","psi0"
"212",0.80301600009641,"Q-Learning with lasso","Scenario 1","psi0"
"213",1.19096310920458,"Q-Learning with lasso","Scenario 1","psi0"
"214",0.948482642603773,"Q-Learning with lasso","Scenario 1","psi0"
"215",0.748245588822911,"Q-Learning with lasso","Scenario 1","psi0"
"216",1.10075916876859,"Q-Learning with lasso","Scenario 1","psi0"
"217",0.776876967963749,"Q-Learning with lasso","Scenario 1","psi0"
"218",0.88248358106633,"Q-Learning with lasso","Scenario 1","psi0"
"219",0.80967813535026,"Q-Learning with lasso","Scenario 1","psi0"
"220",1.0483820062728,"Q-Learning with lasso","Scenario 1","psi0"
"221",0.826280514249805,"Q-Learning with lasso","Scenario 1","psi0"
"222",1.17903902523134,"Q-Learning with lasso","Scenario 1","psi0"
"223",0.987869443019865,"Q-Learning with lasso","Scenario 1","psi0"
"224",1.20452812292466,"Q-Learning with lasso","Scenario 1","psi0"
"225",1.08005767453029,"Q-Learning with lasso","Scenario 1","psi0"
"226",0.736640976160017,"Q-Learning with lasso","Scenario 1","psi0"
"227",0.934635039720378,"Q-Learning with lasso","Scenario 1","psi0"
"228",0.874336485737002,"Q-Learning with lasso","Scenario 1","psi0"
"229",0.78548795985769,"Q-Learning with lasso","Scenario 1","psi0"
"230",0.770925477298979,"Q-Learning with lasso","Scenario 1","psi0"
"231",1.0395626053579,"Q-Learning with lasso","Scenario 1","psi0"
"232",1.20678428048408,"Q-Learning with lasso","Scenario 1","psi0"
"233",1.03244751003562,"Q-Learning with lasso","Scenario 1","psi0"
"234",0.914251871956083,"Q-Learning with lasso","Scenario 1","psi0"
"235",1.19204140533507,"Q-Learning with lasso","Scenario 1","psi0"
"236",0.715179879546688,"Q-Learning with lasso","Scenario 1","psi0"
"237",0.676731424724641,"Q-Learning with lasso","Scenario 1","psi0"
"238",1.25621450537178,"Q-Learning with lasso","Scenario 1","psi0"
"239",0.625890618230886,"Q-Learning with lasso","Scenario 1","psi0"
"240",0.79525244084494,"Q-Learning with lasso","Scenario 1","psi0"
"241",0.832767365883589,"Q-Learning with lasso","Scenario 1","psi0"
"242",0.764854769965722,"Q-Learning with lasso","Scenario 1","psi0"
"243",0.77095749141877,"Q-Learning with lasso","Scenario 1","psi0"
"244",0.966926340231759,"Q-Learning with lasso","Scenario 1","psi0"
"245",0.994653541621143,"Q-Learning with lasso","Scenario 1","psi0"
"246",0.770203283426952,"Q-Learning with lasso","Scenario 1","psi0"
"247",1.06115905870527,"Q-Learning with lasso","Scenario 1","psi0"
"248",0.999218015744333,"Q-Learning with lasso","Scenario 1","psi0"
"249",0.694628776372137,"Q-Learning with lasso","Scenario 1","psi0"
"250",0.897373451511302,"Q-Learning with lasso","Scenario 1","psi0"
"251",0.837013902413489,"Q-Learning with lasso","Scenario 1","psi0"
"252",0.921152226151068,"Q-Learning with lasso","Scenario 1","psi0"
"253",0.906156491258736,"Q-Learning with lasso","Scenario 1","psi0"
"254",0.6662658644093,"Q-Learning with lasso","Scenario 1","psi0"
"255",0.889743509136982,"Q-Learning with lasso","Scenario 1","psi0"
"256",0.740546607023336,"Q-Learning with lasso","Scenario 1","psi0"
"257",0.923827352610745,"Q-Learning with lasso","Scenario 1","psi0"
"258",1.22777033862453,"Q-Learning with lasso","Scenario 1","psi0"
"259",1.18718768402667,"Q-Learning with lasso","Scenario 1","psi0"
"260",1.13546191413175,"Q-Learning with lasso","Scenario 1","psi0"
"261",1.08396247062764,"Q-Learning with lasso","Scenario 1","psi0"
"262",0.846050760341509,"Q-Learning with lasso","Scenario 1","psi0"
"263",0.786578651340362,"Q-Learning with lasso","Scenario 1","psi0"
"264",0.938240047084201,"Q-Learning with lasso","Scenario 1","psi0"
"265",0.599321867599133,"Q-Learning with lasso","Scenario 1","psi0"
"266",1.04982650547894,"Q-Learning with lasso","Scenario 1","psi0"
"267",0.891707719706905,"Q-Learning with lasso","Scenario 1","psi0"
"268",1.0376936485373,"Q-Learning with lasso","Scenario 1","psi0"
"269",0.852272596275515,"Q-Learning with lasso","Scenario 1","psi0"
"270",0.942988889061068,"Q-Learning with lasso","Scenario 1","psi0"
"271",0.890131374196263,"Q-Learning with lasso","Scenario 1","psi0"
"272",1.50838416211779,"Q-Learning with lasso","Scenario 1","psi0"
"273",0.822486102603974,"Q-Learning with lasso","Scenario 1","psi0"
"274",0.908120897581888,"Q-Learning with lasso","Scenario 1","psi0"
"275",1.24101132445144,"Q-Learning with lasso","Scenario 1","psi0"
"276",0.986984955119068,"Q-Learning with lasso","Scenario 1","psi0"
"277",0.92950836580949,"Q-Learning with lasso","Scenario 1","psi0"
"278",1.20253098608758,"Q-Learning with lasso","Scenario 1","psi0"
"279",1.01897083394942,"Q-Learning with lasso","Scenario 1","psi0"
"280",1.04787726731301,"Q-Learning with lasso","Scenario 1","psi0"
"281",1.23650934422438,"Q-Learning with lasso","Scenario 1","psi0"
"282",0.847074703381903,"Q-Learning with lasso","Scenario 1","psi0"
"283",0.751077001628497,"Q-Learning with lasso","Scenario 1","psi0"
"284",1.21021230822631,"Q-Learning with lasso","Scenario 1","psi0"
"285",1.14257612169976,"Q-Learning with lasso","Scenario 1","psi0"
"286",1.13405653728407,"Q-Learning with lasso","Scenario 1","psi0"
"287",1.2743671606579,"Q-Learning with lasso","Scenario 1","psi0"
"288",1.07497898700258,"Q-Learning with lasso","Scenario 1","psi0"
"289",0.762583977349943,"Q-Learning with lasso","Scenario 1","psi0"
"290",1.02355462601588,"Q-Learning with lasso","Scenario 1","psi0"
"291",0.877955403880316,"Q-Learning with lasso","Scenario 1","psi0"
"292",1.09071211652915,"Q-Learning with lasso","Scenario 1","psi0"
"293",0.87102477312346,"Q-Learning with lasso","Scenario 1","psi0"
"294",1.05203662177943,"Q-Learning with lasso","Scenario 1","psi0"
"295",0.919867576626083,"Q-Learning with lasso","Scenario 1","psi0"
"296",0.831360703003347,"Q-Learning with lasso","Scenario 1","psi0"
"297",1.00468478355745,"Q-Learning with lasso","Scenario 1","psi0"
"298",0.885321729563822,"Q-Learning with lasso","Scenario 1","psi0"
"299",1.04309489110471,"Q-Learning with lasso","Scenario 1","psi0"
"300",0.977272170274703,"Q-Learning with lasso","Scenario 1","psi0"
"301",1.26413592337752,"Q-Learning with lasso","Scenario 1","psi0"
"302",1.0489981162751,"Q-Learning with lasso","Scenario 1","psi0"
"303",0.775118219294125,"Q-Learning with lasso","Scenario 1","psi0"
"304",0.843682643288886,"Q-Learning with lasso","Scenario 1","psi0"
"305",0.932503538785444,"Q-Learning with lasso","Scenario 1","psi0"
"306",1.09354136303287,"Q-Learning with lasso","Scenario 1","psi0"
"307",1.07409256948821,"Q-Learning with lasso","Scenario 1","psi0"
"308",0.956675655129403,"Q-Learning with lasso","Scenario 1","psi0"
"309",0.934127909584234,"Q-Learning with lasso","Scenario 1","psi0"
"310",0.958462489838318,"Q-Learning with lasso","Scenario 1","psi0"
"311",0.644600511684824,"Q-Learning with lasso","Scenario 1","psi0"
"312",1.29465335133301,"Q-Learning with lasso","Scenario 1","psi0"
"313",0.959621292838358,"Q-Learning with lasso","Scenario 1","psi0"
"314",0.852743760699725,"Q-Learning with lasso","Scenario 1","psi0"
"315",1.12930700938712,"Q-Learning with lasso","Scenario 1","psi0"
"316",0.80924993973718,"Q-Learning with lasso","Scenario 1","psi0"
"317",0.945335022073426,"Q-Learning with lasso","Scenario 1","psi0"
"318",0.805071755945618,"Q-Learning with lasso","Scenario 1","psi0"
"319",0.808964642825532,"Q-Learning with lasso","Scenario 1","psi0"
"320",0.746188700405579,"Q-Learning with lasso","Scenario 1","psi0"
"321",0.965389247625632,"Q-Learning with lasso","Scenario 1","psi0"
"322",0.983476601970142,"Q-Learning with lasso","Scenario 1","psi0"
"323",0.878343142493765,"Q-Learning with lasso","Scenario 1","psi0"
"324",0.681294392564559,"Q-Learning with lasso","Scenario 1","psi0"
"325",0.876501452069555,"Q-Learning with lasso","Scenario 1","psi0"
"326",1.13671539767541,"Q-Learning with lasso","Scenario 1","psi0"
"327",0.872678964281823,"Q-Learning with lasso","Scenario 1","psi0"
"328",1.02213935141044,"Q-Learning with lasso","Scenario 1","psi0"
"329",0.991360256435815,"Q-Learning with lasso","Scenario 1","psi0"
"330",1.04712618821159,"Q-Learning with lasso","Scenario 1","psi0"
"331",0.747918386641109,"Q-Learning with lasso","Scenario 1","psi0"
"332",1.15238687800955,"Q-Learning with lasso","Scenario 1","psi0"
"333",0.761543148253822,"Q-Learning with lasso","Scenario 1","psi0"
"334",1.05422212573981,"Q-Learning with lasso","Scenario 1","psi0"
"335",0.925128571493019,"Q-Learning with lasso","Scenario 1","psi0"
"336",0.810534562058367,"Q-Learning with lasso","Scenario 1","psi0"
"337",0.739994645680448,"Q-Learning with lasso","Scenario 1","psi0"
"338",1.129837941235,"Q-Learning with lasso","Scenario 1","psi0"
"339",1.07784812239992,"Q-Learning with lasso","Scenario 1","psi0"
"340",0.978097593306932,"Q-Learning with lasso","Scenario 1","psi0"
"341",0.756103097198073,"Q-Learning with lasso","Scenario 1","psi0"
"342",0.792692823437602,"Q-Learning with lasso","Scenario 1","psi0"
"343",0.985768092392964,"Q-Learning with lasso","Scenario 1","psi0"
"344",1.21203444591119,"Q-Learning with lasso","Scenario 1","psi0"
"345",0.748256803655389,"Q-Learning with lasso","Scenario 1","psi0"
"346",1.13908402236539,"Q-Learning with lasso","Scenario 1","psi0"
"347",0.8959878474679,"Q-Learning with lasso","Scenario 1","psi0"
"348",0.878274802429749,"Q-Learning with lasso","Scenario 1","psi0"
"349",0.800284472037175,"Q-Learning with lasso","Scenario 1","psi0"
"350",1.07693844877294,"Q-Learning with lasso","Scenario 1","psi0"
"351",0.637629150148279,"Q-Learning with lasso","Scenario 1","psi0"
"352",0.545662134446762,"Q-Learning with lasso","Scenario 1","psi0"
"353",1.04402073173852,"Q-Learning with lasso","Scenario 1","psi0"
"354",0.780174335990873,"Q-Learning with lasso","Scenario 1","psi0"
"355",0.685110880376699,"Q-Learning with lasso","Scenario 1","psi0"
"356",0.981920453917216,"Q-Learning with lasso","Scenario 1","psi0"
"357",1.02806277867993,"Q-Learning with lasso","Scenario 1","psi0"
"358",0.824005789076663,"Q-Learning with lasso","Scenario 1","psi0"
"359",1.07725966850854,"Q-Learning with lasso","Scenario 1","psi0"
"360",1.00392374793284,"Q-Learning with lasso","Scenario 1","psi0"
"361",1.02914057227952,"Q-Learning with lasso","Scenario 1","psi0"
"362",1.03297468005139,"Q-Learning with lasso","Scenario 1","psi0"
"363",1.04354896583238,"Q-Learning with lasso","Scenario 1","psi0"
"364",0.91356114979529,"Q-Learning with lasso","Scenario 1","psi0"
"365",1.09148829877948,"Q-Learning with lasso","Scenario 1","psi0"
"366",0.70385461740542,"Q-Learning with lasso","Scenario 1","psi0"
"367",0.887117653223629,"Q-Learning with lasso","Scenario 1","psi0"
"368",1.13624266635607,"Q-Learning with lasso","Scenario 1","psi0"
"369",0.716940953566416,"Q-Learning with lasso","Scenario 1","psi0"
"370",0.953502803605379,"Q-Learning with lasso","Scenario 1","psi0"
"371",0.923232565400779,"Q-Learning with lasso","Scenario 1","psi0"
"372",0.759167057201599,"Q-Learning with lasso","Scenario 1","psi0"
"373",0.917790431213623,"Q-Learning with lasso","Scenario 1","psi0"
"374",1.51320724961116,"Q-Learning with lasso","Scenario 1","psi0"
"375",1.36732536845559,"Q-Learning with lasso","Scenario 1","psi0"
"376",1.1187546055691,"Q-Learning with lasso","Scenario 1","psi0"
"377",0.857896430613203,"Q-Learning with lasso","Scenario 1","psi0"
"378",1.13666610069434,"Q-Learning with lasso","Scenario 1","psi0"
"379",0.933414650000754,"Q-Learning with lasso","Scenario 1","psi0"
"380",0.966686592526113,"Q-Learning with lasso","Scenario 1","psi0"
"381",0.507069093575419,"Q-Learning with lasso","Scenario 1","psi0"
"382",1.08621868332762,"Q-Learning with lasso","Scenario 1","psi0"
"383",0.899825290152956,"Q-Learning with lasso","Scenario 1","psi0"
"384",0.728467707867828,"Q-Learning with lasso","Scenario 1","psi0"
"385",0.798125738392577,"Q-Learning with lasso","Scenario 1","psi0"
"386",0.859955170723407,"Q-Learning with lasso","Scenario 1","psi0"
"387",1.04597040047027,"Q-Learning with lasso","Scenario 1","psi0"
"388",0.931903119085051,"Q-Learning with lasso","Scenario 1","psi0"
"389",0.836524876702825,"Q-Learning with lasso","Scenario 1","psi0"
"390",0.5790199217581,"Q-Learning with lasso","Scenario 1","psi0"
"391",0.926563522156989,"Q-Learning with lasso","Scenario 1","psi0"
"392",0.89183113093212,"Q-Learning with lasso","Scenario 1","psi0"
"393",1.10078738537911,"Q-Learning with lasso","Scenario 1","psi0"
"394",0.821494536460374,"Q-Learning with lasso","Scenario 1","psi0"
"395",0.92935823680802,"Q-Learning with lasso","Scenario 1","psi0"
"396",0.790820791438686,"Q-Learning with lasso","Scenario 1","psi0"
"397",1.13586714378416,"Q-Learning with lasso","Scenario 1","psi0"
"398",0.913174737719656,"Q-Learning with lasso","Scenario 1","psi0"
"399",0.939416194809328,"Q-Learning with lasso","Scenario 1","psi0"
