"","estimates","methods","scene","par"
"6855",1.60403154388116,"relaxed pdWOLS","Scenario 2","psi0"
"6856",1.42344887377444,"relaxed pdWOLS","Scenario 2","psi0"
"6857",1.62379050206382,"relaxed pdWOLS","Scenario 2","psi0"
"6858",0.893543234793965,"relaxed pdWOLS","Scenario 2","psi0"
"6859",1.13941258117489,"relaxed pdWOLS","Scenario 2","psi0"
"6860",1.45813273873826,"relaxed pdWOLS","Scenario 2","psi0"
"6861",0.656740185789839,"relaxed pdWOLS","Scenario 2","psi0"
"6862",1.11315623366703,"relaxed pdWOLS","Scenario 2","psi0"
"6863",1.65678175907489,"relaxed pdWOLS","Scenario 2","psi0"
"6864",1.01169103422486,"relaxed pdWOLS","Scenario 2","psi0"
"6865",1.19368013233979,"relaxed pdWOLS","Scenario 2","psi0"
"6866",1.07661050127126,"relaxed pdWOLS","Scenario 2","psi0"
"6867",1.06671864530247,"relaxed pdWOLS","Scenario 2","psi0"
"6868",1.12258988717875,"relaxed pdWOLS","Scenario 2","psi0"
"6869",1.22016606204908,"relaxed pdWOLS","Scenario 2","psi0"
"6870",1.36184871619641,"relaxed pdWOLS","Scenario 2","psi0"
"6871",0.779881027091797,"relaxed pdWOLS","Scenario 2","psi0"
"6872",1.50934200604929,"relaxed pdWOLS","Scenario 2","psi0"
"6873",1.21509277616228,"relaxed pdWOLS","Scenario 2","psi0"
"6874",1.33548319379981,"relaxed pdWOLS","Scenario 2","psi0"
"6875",1.22450803457639,"relaxed pdWOLS","Scenario 2","psi0"
"6876",1.41882315099537,"relaxed pdWOLS","Scenario 2","psi0"
"6877",1.74616686251298,"relaxed pdWOLS","Scenario 2","psi0"
"6878",0.839792704173883,"relaxed pdWOLS","Scenario 2","psi0"
"6879",1.11447333895138,"relaxed pdWOLS","Scenario 2","psi0"
"6880",1.68860457787258,"relaxed pdWOLS","Scenario 2","psi0"
"6881",1.45136409368943,"relaxed pdWOLS","Scenario 2","psi0"
"6882",1.13628712186182,"relaxed pdWOLS","Scenario 2","psi0"
"6883",1.31367844656914,"relaxed pdWOLS","Scenario 2","psi0"
"6884",0.675754908397169,"relaxed pdWOLS","Scenario 2","psi0"
"6885",1.3733852238661,"relaxed pdWOLS","Scenario 2","psi0"
"6886",1.14148769201263,"relaxed pdWOLS","Scenario 2","psi0"
"6887",1.34702992308582,"relaxed pdWOLS","Scenario 2","psi0"
"6888",1.68981918267453,"relaxed pdWOLS","Scenario 2","psi0"
"6889",1.57161719663369,"relaxed pdWOLS","Scenario 2","psi0"
"6890",0.581595964048105,"relaxed pdWOLS","Scenario 2","psi0"
"6891",0.99362147131467,"relaxed pdWOLS","Scenario 2","psi0"
"6892",1.1035008067869,"relaxed pdWOLS","Scenario 2","psi0"
"6893",0.89811179596532,"relaxed pdWOLS","Scenario 2","psi0"
"6894",1.34824591092118,"relaxed pdWOLS","Scenario 2","psi0"
"6895",0,"relaxed pdWOLS","Scenario 2","psi0"
"6896",1.07088225709692,"relaxed pdWOLS","Scenario 2","psi0"
"6897",1.07648729107928,"relaxed pdWOLS","Scenario 2","psi0"
"6898",1.7411625391585,"relaxed pdWOLS","Scenario 2","psi0"
"6899",0.660316322997408,"relaxed pdWOLS","Scenario 2","psi0"
"6900",0.98104174207483,"relaxed pdWOLS","Scenario 2","psi0"
"6901",1.39707686847277,"relaxed pdWOLS","Scenario 2","psi0"
"6902",0.696674082040967,"relaxed pdWOLS","Scenario 2","psi0"
"6903",2.33885193520185,"relaxed pdWOLS","Scenario 2","psi0"
"6904",0.889419143798229,"relaxed pdWOLS","Scenario 2","psi0"
"6905",0.657330468829141,"relaxed pdWOLS","Scenario 2","psi0"
"6906",0,"relaxed pdWOLS","Scenario 2","psi0"
"6907",1.59277373877349,"relaxed pdWOLS","Scenario 2","psi0"
"6908",0.8015316258054,"relaxed pdWOLS","Scenario 2","psi0"
"6909",1.21370541089994,"relaxed pdWOLS","Scenario 2","psi0"
"6910",1.50352074508553,"relaxed pdWOLS","Scenario 2","psi0"
"6911",1.17220232467569,"relaxed pdWOLS","Scenario 2","psi0"
"6912",0.576953363909662,"relaxed pdWOLS","Scenario 2","psi0"
"6913",1.5063883699108,"relaxed pdWOLS","Scenario 2","psi0"
"6914",0.923701904484761,"relaxed pdWOLS","Scenario 2","psi0"
"6915",1.06580385569486,"relaxed pdWOLS","Scenario 2","psi0"
"6916",0.660208211978019,"relaxed pdWOLS","Scenario 2","psi0"
"6917",1.15378510233344,"relaxed pdWOLS","Scenario 2","psi0"
"6918",1.23695832906279,"relaxed pdWOLS","Scenario 2","psi0"
"6919",2.15359616294002,"relaxed pdWOLS","Scenario 2","psi0"
"6920",0.712557578202844,"relaxed pdWOLS","Scenario 2","psi0"
"6921",0.610547227426879,"relaxed pdWOLS","Scenario 2","psi0"
"6922",1.16083343893528,"relaxed pdWOLS","Scenario 2","psi0"
"6923",1.40193988376715,"relaxed pdWOLS","Scenario 2","psi0"
"6924",1.51554279064075,"relaxed pdWOLS","Scenario 2","psi0"
"6925",1.2026523279884,"relaxed pdWOLS","Scenario 2","psi0"
"6926",2.05030013026331,"relaxed pdWOLS","Scenario 2","psi0"
"6927",1.77736261938265,"relaxed pdWOLS","Scenario 2","psi0"
"6928",0.996718815803727,"relaxed pdWOLS","Scenario 2","psi0"
"6929",1.54732815119198,"relaxed pdWOLS","Scenario 2","psi0"
"6930",1.10621728407744,"relaxed pdWOLS","Scenario 2","psi0"
"6931",1.71610694751606,"relaxed pdWOLS","Scenario 2","psi0"
"6932",1.3491685487201,"relaxed pdWOLS","Scenario 2","psi0"
"6933",1.08392838123995,"relaxed pdWOLS","Scenario 2","psi0"
"6934",0.543433177710648,"relaxed pdWOLS","Scenario 2","psi0"
"6935",1.3724588647518,"relaxed pdWOLS","Scenario 2","psi0"
"6936",1.71940246166986,"relaxed pdWOLS","Scenario 2","psi0"
"6937",1.84102006325632,"relaxed pdWOLS","Scenario 2","psi0"
"6938",1.13715081057985,"relaxed pdWOLS","Scenario 2","psi0"
"6939",1.54332980748754,"relaxed pdWOLS","Scenario 2","psi0"
"6940",1.53912324383002,"relaxed pdWOLS","Scenario 2","psi0"
"6941",0.758105985639471,"relaxed pdWOLS","Scenario 2","psi0"
"6942",0.314648551001553,"relaxed pdWOLS","Scenario 2","psi0"
"6943",1.32254754818719,"relaxed pdWOLS","Scenario 2","psi0"
"6944",1.86185917947895,"relaxed pdWOLS","Scenario 2","psi0"
"6945",1.07954373845017,"relaxed pdWOLS","Scenario 2","psi0"
"6946",0.897992724585357,"relaxed pdWOLS","Scenario 2","psi0"
"6947",1.43070112098301,"relaxed pdWOLS","Scenario 2","psi0"
"6948",1.85395056722304,"relaxed pdWOLS","Scenario 2","psi0"
"6949",1.3047258021108,"relaxed pdWOLS","Scenario 2","psi0"
"6950",1.76654286352852,"relaxed pdWOLS","Scenario 2","psi0"
"6951",1.21560467941979,"relaxed pdWOLS","Scenario 2","psi0"
"6952",0.618778538083029,"relaxed pdWOLS","Scenario 2","psi0"
"6953",1.77487694701634,"relaxed pdWOLS","Scenario 2","psi0"
"6954",2.08615700309821,"relaxed pdWOLS","Scenario 2","psi0"
"6955",1.06525967884819,"relaxed pdWOLS","Scenario 2","psi0"
"6956",1.44193004848181,"relaxed pdWOLS","Scenario 2","psi0"
"6957",0.574290407757262,"relaxed pdWOLS","Scenario 2","psi0"
"6958",0.555737988781608,"relaxed pdWOLS","Scenario 2","psi0"
"6959",0.92311241598698,"relaxed pdWOLS","Scenario 2","psi0"
"6960",1.85541367672071,"relaxed pdWOLS","Scenario 2","psi0"
"6961",0.542519506901302,"relaxed pdWOLS","Scenario 2","psi0"
"6962",1.38661372213726,"relaxed pdWOLS","Scenario 2","psi0"
"6963",1.3312812148886,"relaxed pdWOLS","Scenario 2","psi0"
"6964",1.04716435931956,"relaxed pdWOLS","Scenario 2","psi0"
"6965",1.76507408661347,"relaxed pdWOLS","Scenario 2","psi0"
"6966",1.45457112254681,"relaxed pdWOLS","Scenario 2","psi0"
"6967",1.34287225196747,"relaxed pdWOLS","Scenario 2","psi0"
"6968",0.701108075889841,"relaxed pdWOLS","Scenario 2","psi0"
"6969",1.20710584263421,"relaxed pdWOLS","Scenario 2","psi0"
"6970",1.4099744175797,"relaxed pdWOLS","Scenario 2","psi0"
"6971",-0.0517208782540612,"relaxed pdWOLS","Scenario 2","psi0"
"6972",0.800565331570433,"relaxed pdWOLS","Scenario 2","psi0"
"6973",1.30966532985635,"relaxed pdWOLS","Scenario 2","psi0"
"6974",1.28262750470365,"relaxed pdWOLS","Scenario 2","psi0"
"6975",1.72641982117309,"relaxed pdWOLS","Scenario 2","psi0"
"6976",0.89944397058121,"relaxed pdWOLS","Scenario 2","psi0"
"6977",1.12460956227587,"relaxed pdWOLS","Scenario 2","psi0"
"6978",1.02715270304647,"relaxed pdWOLS","Scenario 2","psi0"
"6979",0.993663330747522,"relaxed pdWOLS","Scenario 2","psi0"
"6980",1.29600425552695,"relaxed pdWOLS","Scenario 2","psi0"
"6981",0,"relaxed pdWOLS","Scenario 2","psi0"
"6982",0.796973099714369,"relaxed pdWOLS","Scenario 2","psi0"
"6983",1.32698578812,"relaxed pdWOLS","Scenario 2","psi0"
"6984",1.82775148725859,"relaxed pdWOLS","Scenario 2","psi0"
"6985",1.7706845722508,"relaxed pdWOLS","Scenario 2","psi0"
"6986",0.975872099720753,"relaxed pdWOLS","Scenario 2","psi0"
"6987",1.36002989959311,"relaxed pdWOLS","Scenario 2","psi0"
"6988",0.206173218972266,"relaxed pdWOLS","Scenario 2","psi0"
"6989",2.01729262115259,"relaxed pdWOLS","Scenario 2","psi0"
"6990",0.662625494952559,"relaxed pdWOLS","Scenario 2","psi0"
"6991",-0.110747511962143,"relaxed pdWOLS","Scenario 2","psi0"
"6992",1.86222451075976,"relaxed pdWOLS","Scenario 2","psi0"
"6993",1.40088233656152,"relaxed pdWOLS","Scenario 2","psi0"
"6994",2.5553831240681,"relaxed pdWOLS","Scenario 2","psi0"
"6995",1.51601607211046,"relaxed pdWOLS","Scenario 2","psi0"
"6996",1.55887471936318,"relaxed pdWOLS","Scenario 2","psi0"
"6997",0.51233056112899,"relaxed pdWOLS","Scenario 2","psi0"
"6998",1.8882098553278,"relaxed pdWOLS","Scenario 2","psi0"
"6999",1.65172222682105,"relaxed pdWOLS","Scenario 2","psi0"
"7000",1.28027604138588,"relaxed pdWOLS","Scenario 2","psi0"
"7001",0.986121174749933,"relaxed pdWOLS","Scenario 2","psi0"
"7002",0,"relaxed pdWOLS","Scenario 2","psi0"
"7003",0.912177399544031,"relaxed pdWOLS","Scenario 2","psi0"
"7004",1.71320120098184,"relaxed pdWOLS","Scenario 2","psi0"
"7005",1.60506126863512,"relaxed pdWOLS","Scenario 2","psi0"
"7006",1.43499687279495,"relaxed pdWOLS","Scenario 2","psi0"
"7007",1.78602164319633,"relaxed pdWOLS","Scenario 2","psi0"
"7008",1.71058754073887,"relaxed pdWOLS","Scenario 2","psi0"
"7009",0.950559768102409,"relaxed pdWOLS","Scenario 2","psi0"
"7010",1.48738399901711,"relaxed pdWOLS","Scenario 2","psi0"
"7011",0.75438052646591,"relaxed pdWOLS","Scenario 2","psi0"
"7012",0.599614729189413,"relaxed pdWOLS","Scenario 2","psi0"
"7013",1.41401717891619,"relaxed pdWOLS","Scenario 2","psi0"
"7014",1.28314781277559,"relaxed pdWOLS","Scenario 2","psi0"
"7015",1.95649613779486,"relaxed pdWOLS","Scenario 2","psi0"
"7016",1.52992812432657,"relaxed pdWOLS","Scenario 2","psi0"
"7017",1.16025586173134,"relaxed pdWOLS","Scenario 2","psi0"
"7018",0.47422281516829,"relaxed pdWOLS","Scenario 2","psi0"
"7019",0.775584175302048,"relaxed pdWOLS","Scenario 2","psi0"
"7020",1.24569787188263,"relaxed pdWOLS","Scenario 2","psi0"
"7021",1.23495281412492,"relaxed pdWOLS","Scenario 2","psi0"
"7022",1.50956563305404,"relaxed pdWOLS","Scenario 2","psi0"
"7023",0.783922739187842,"relaxed pdWOLS","Scenario 2","psi0"
"7024",1.01050528514314,"relaxed pdWOLS","Scenario 2","psi0"
"7025",0.773631820092289,"relaxed pdWOLS","Scenario 2","psi0"
"7026",1.6345283961682,"relaxed pdWOLS","Scenario 2","psi0"
"7027",1.07368382584241,"relaxed pdWOLS","Scenario 2","psi0"
"7028",2.32339389133535,"relaxed pdWOLS","Scenario 2","psi0"
"7029",0.5724681173756,"relaxed pdWOLS","Scenario 2","psi0"
"7030",1.92952651795893,"relaxed pdWOLS","Scenario 2","psi0"
"7031",2.0333136817581,"relaxed pdWOLS","Scenario 2","psi0"
"7032",0.870183855197725,"relaxed pdWOLS","Scenario 2","psi0"
"7033",1.28143621937171,"relaxed pdWOLS","Scenario 2","psi0"
"7034",1.22208708060608,"relaxed pdWOLS","Scenario 2","psi0"
"7035",0,"relaxed pdWOLS","Scenario 2","psi0"
"7036",1.90744689115511,"relaxed pdWOLS","Scenario 2","psi0"
"7037",1.34301045593215,"relaxed pdWOLS","Scenario 2","psi0"
"7038",0.475348266263168,"relaxed pdWOLS","Scenario 2","psi0"
"7039",0.604528897206593,"relaxed pdWOLS","Scenario 2","psi0"
"7040",1.63628957831167,"relaxed pdWOLS","Scenario 2","psi0"
"7041",1.18323963464463,"relaxed pdWOLS","Scenario 2","psi0"
"7042",1.09343531890776,"relaxed pdWOLS","Scenario 2","psi0"
"7043",0.345913158160332,"relaxed pdWOLS","Scenario 2","psi0"
"7044",1.07601810793992,"relaxed pdWOLS","Scenario 2","psi0"
"7045",0.86381951050306,"relaxed pdWOLS","Scenario 2","psi0"
"7046",0.937513809879199,"relaxed pdWOLS","Scenario 2","psi0"
"7047",0.848202440581673,"relaxed pdWOLS","Scenario 2","psi0"
"7048",0,"relaxed pdWOLS","Scenario 2","psi0"
"7049",0.612955147647874,"relaxed pdWOLS","Scenario 2","psi0"
"7050",1.06696619117999,"relaxed pdWOLS","Scenario 2","psi0"
"7051",0.632005613397819,"relaxed pdWOLS","Scenario 2","psi0"
"7052",1.12276009284231,"relaxed pdWOLS","Scenario 2","psi0"
"7053",1.07126496630674,"relaxed pdWOLS","Scenario 2","psi0"
"7054",1.56812524645387,"relaxed pdWOLS","Scenario 2","psi0"
"7055",0.578380791687453,"relaxed pdWOLS","Scenario 2","psi0"
"7056",1.21033964141695,"relaxed pdWOLS","Scenario 2","psi0"
"7057",0.503964839140681,"relaxed pdWOLS","Scenario 2","psi0"
"7058",0,"relaxed pdWOLS","Scenario 2","psi0"
"7059",0.781773650131823,"relaxed pdWOLS","Scenario 2","psi0"
"7060",1.65290091123717,"relaxed pdWOLS","Scenario 2","psi0"
"7061",0.720973801947833,"relaxed pdWOLS","Scenario 2","psi0"
"7062",0.930067463704604,"relaxed pdWOLS","Scenario 2","psi0"
"7063",1.06060566583934,"relaxed pdWOLS","Scenario 2","psi0"
"7064",1.57609763525828,"relaxed pdWOLS","Scenario 2","psi0"
"7065",0.834567167652987,"relaxed pdWOLS","Scenario 2","psi0"
"7066",1.06486031687785,"relaxed pdWOLS","Scenario 2","psi0"
"7067",1.26230315513475,"relaxed pdWOLS","Scenario 2","psi0"
"7068",1.48303211368416,"relaxed pdWOLS","Scenario 2","psi0"
"7069",1.56436153852522,"relaxed pdWOLS","Scenario 2","psi0"
"7070",0.727484939643315,"relaxed pdWOLS","Scenario 2","psi0"
"7071",1.21781796643081,"relaxed pdWOLS","Scenario 2","psi0"
"7072",0.987432459230716,"relaxed pdWOLS","Scenario 2","psi0"
"7073",1.06810643985168,"relaxed pdWOLS","Scenario 2","psi0"
"7074",1.47446883375061,"relaxed pdWOLS","Scenario 2","psi0"
"7075",0.978088081512147,"relaxed pdWOLS","Scenario 2","psi0"
"7076",1.18389228109734,"relaxed pdWOLS","Scenario 2","psi0"
"7077",1.45116544099726,"relaxed pdWOLS","Scenario 2","psi0"
"7078",1.36821400190281,"relaxed pdWOLS","Scenario 2","psi0"
"7079",0.604672197438718,"relaxed pdWOLS","Scenario 2","psi0"
"7080",1.09346446779607,"relaxed pdWOLS","Scenario 2","psi0"
"7081",1.56041686722639,"relaxed pdWOLS","Scenario 2","psi0"
"7082",0.291960434408279,"relaxed pdWOLS","Scenario 2","psi0"
"7083",0.872313496123803,"relaxed pdWOLS","Scenario 2","psi0"
"7084",0.605716500677887,"relaxed pdWOLS","Scenario 2","psi0"
"7085",1.36772795416733,"relaxed pdWOLS","Scenario 2","psi0"
"7086",1.05406934172962,"relaxed pdWOLS","Scenario 2","psi0"
"7087",1.33349780335209,"relaxed pdWOLS","Scenario 2","psi0"
"7088",1.16728957773892,"relaxed pdWOLS","Scenario 2","psi0"
"7089",0.870913941116203,"relaxed pdWOLS","Scenario 2","psi0"
"7090",1.09238936912575,"relaxed pdWOLS","Scenario 2","psi0"
"7091",0.98956713014323,"relaxed pdWOLS","Scenario 2","psi0"
"7092",0.898422331600942,"relaxed pdWOLS","Scenario 2","psi0"
"7093",2.08273282887922,"relaxed pdWOLS","Scenario 2","psi0"
"7094",1.58398402928803,"relaxed pdWOLS","Scenario 2","psi0"
"7095",0.858390737296614,"relaxed pdWOLS","Scenario 2","psi0"
"7096",1.4745111157072,"relaxed pdWOLS","Scenario 2","psi0"
"7097",0.52412247897805,"relaxed pdWOLS","Scenario 2","psi0"
"7098",1.48235282971598,"relaxed pdWOLS","Scenario 2","psi0"
"7099",1.63986917896654,"relaxed pdWOLS","Scenario 2","psi0"
"7100",1.26832789914278,"relaxed pdWOLS","Scenario 2","psi0"
"7101",1.34989101641032,"relaxed pdWOLS","Scenario 2","psi0"
"7102",1.38583040258569,"relaxed pdWOLS","Scenario 2","psi0"
"7103",1.52427072148643,"relaxed pdWOLS","Scenario 2","psi0"
"7104",0.995644203309432,"relaxed pdWOLS","Scenario 2","psi0"
"7105",1.00790272460009,"relaxed pdWOLS","Scenario 2","psi0"
"7106",0.994663828722463,"relaxed pdWOLS","Scenario 2","psi0"
"7107",1.38454117814558,"relaxed pdWOLS","Scenario 2","psi0"
"7108",1.06983899839962,"relaxed pdWOLS","Scenario 2","psi0"
"7109",1.04822269501666,"relaxed pdWOLS","Scenario 2","psi0"
"7110",1.64899227731105,"relaxed pdWOLS","Scenario 2","psi0"
"7111",1.88043941583127,"relaxed pdWOLS","Scenario 2","psi0"
"7112",1.30908272482943,"relaxed pdWOLS","Scenario 2","psi0"
"7113",1.23211278904032,"relaxed pdWOLS","Scenario 2","psi0"
"7114",1.35281020481134,"relaxed pdWOLS","Scenario 2","psi0"
"7115",1.91313803833171,"relaxed pdWOLS","Scenario 2","psi0"
"7116",0.946747357638428,"relaxed pdWOLS","Scenario 2","psi0"
"7117",1.02203336836009,"relaxed pdWOLS","Scenario 2","psi0"
"7118",0.751286695763124,"relaxed pdWOLS","Scenario 2","psi0"
"7119",0.716453336842983,"relaxed pdWOLS","Scenario 2","psi0"
"7120",0.412222142593663,"relaxed pdWOLS","Scenario 2","psi0"
"7121",1.38150440322207,"relaxed pdWOLS","Scenario 2","psi0"
"7122",1.04356737038212,"relaxed pdWOLS","Scenario 2","psi0"
"7123",1.08213626553239,"relaxed pdWOLS","Scenario 2","psi0"
"7124",1.41742190977468,"relaxed pdWOLS","Scenario 2","psi0"
"7125",1.28064533088452,"relaxed pdWOLS","Scenario 2","psi0"
"7126",0.919876856015129,"relaxed pdWOLS","Scenario 2","psi0"
"7127",0.673642888867502,"relaxed pdWOLS","Scenario 2","psi0"
"7128",1.21407890971564,"relaxed pdWOLS","Scenario 2","psi0"
"7129",0.563010200218962,"relaxed pdWOLS","Scenario 2","psi0"
"7130",1.14410858909891,"relaxed pdWOLS","Scenario 2","psi0"
"7131",0,"relaxed pdWOLS","Scenario 2","psi0"
"7132",1.08913162273366,"relaxed pdWOLS","Scenario 2","psi0"
"7133",0.872364169615237,"relaxed pdWOLS","Scenario 2","psi0"
"7134",0.977772636809656,"relaxed pdWOLS","Scenario 2","psi0"
"7135",0.412112059367493,"relaxed pdWOLS","Scenario 2","psi0"
"7136",1.48735231850736,"relaxed pdWOLS","Scenario 2","psi0"
"7137",1.35030772680297,"relaxed pdWOLS","Scenario 2","psi0"
"7138",1.94340024817658,"relaxed pdWOLS","Scenario 2","psi0"
"7139",1.96763832961137,"relaxed pdWOLS","Scenario 2","psi0"
"7140",1.75925362289435,"relaxed pdWOLS","Scenario 2","psi0"
"7141",0.640393001707157,"relaxed pdWOLS","Scenario 2","psi0"
"7142",0,"relaxed pdWOLS","Scenario 2","psi0"
"7143",0.937038876711847,"relaxed pdWOLS","Scenario 2","psi0"
"7144",1.199186014384,"relaxed pdWOLS","Scenario 2","psi0"
"7145",1.58671373656108,"relaxed pdWOLS","Scenario 2","psi0"
"7146",1.03867952815044,"relaxed pdWOLS","Scenario 2","psi0"
"7147",0.686603854360963,"relaxed pdWOLS","Scenario 2","psi0"
"7148",1.52519850546208,"relaxed pdWOLS","Scenario 2","psi0"
"7149",1.41414934509304,"relaxed pdWOLS","Scenario 2","psi0"
"7150",1.24330733690461,"relaxed pdWOLS","Scenario 2","psi0"
"7151",1.03102483998065,"relaxed pdWOLS","Scenario 2","psi0"
"7152",0.88124011670668,"relaxed pdWOLS","Scenario 2","psi0"
"7153",0.976740387429479,"relaxed pdWOLS","Scenario 2","psi0"
"7154",1.76386736070098,"relaxed pdWOLS","Scenario 2","psi0"
"7155",0.356382234526816,"relaxed pdWOLS","Scenario 2","psi0"
"7156",0.580195726869553,"relaxed pdWOLS","Scenario 2","psi0"
"7157",1.77464746903283,"relaxed pdWOLS","Scenario 2","psi0"
"7158",1.58642416799775,"relaxed pdWOLS","Scenario 2","psi0"
"7159",1.15633437490938,"relaxed pdWOLS","Scenario 2","psi0"
"7160",0.301611394407416,"relaxed pdWOLS","Scenario 2","psi0"
"7161",1.50420236252417,"relaxed pdWOLS","Scenario 2","psi0"
"7162",0.755665475331819,"relaxed pdWOLS","Scenario 2","psi0"
"7163",1.28841403405379,"relaxed pdWOLS","Scenario 2","psi0"
"7164",1.82992792751883,"relaxed pdWOLS","Scenario 2","psi0"
"7165",1.82299391136473,"relaxed pdWOLS","Scenario 2","psi0"
"7166",0.16775543354392,"relaxed pdWOLS","Scenario 2","psi0"
"7167",0.897798433678112,"relaxed pdWOLS","Scenario 2","psi0"
"7168",0.688678480724747,"relaxed pdWOLS","Scenario 2","psi0"
"7169",1.80508829176234,"relaxed pdWOLS","Scenario 2","psi0"
"7170",0.972791244569912,"relaxed pdWOLS","Scenario 2","psi0"
"7171",1.42469758573464,"relaxed pdWOLS","Scenario 2","psi0"
"7172",1.33365230559594,"relaxed pdWOLS","Scenario 2","psi0"
"7173",2.02514087759803,"relaxed pdWOLS","Scenario 2","psi0"
"7174",2.27013202805234,"relaxed pdWOLS","Scenario 2","psi0"
"7175",1.12848338547464,"relaxed pdWOLS","Scenario 2","psi0"
"7176",1.92047219335094,"relaxed pdWOLS","Scenario 2","psi0"
"7177",0.577400300121761,"relaxed pdWOLS","Scenario 2","psi0"
"7178",0.867312796489189,"relaxed pdWOLS","Scenario 2","psi0"
"7179",1.08354210485942,"relaxed pdWOLS","Scenario 2","psi0"
"7180",0.909577043985266,"relaxed pdWOLS","Scenario 2","psi0"
"7181",0.402224625641897,"relaxed pdWOLS","Scenario 2","psi0"
"7182",1.2488592121804,"relaxed pdWOLS","Scenario 2","psi0"
"7183",1.00004427708915,"relaxed pdWOLS","Scenario 2","psi0"
"7184",1.4463150013595,"relaxed pdWOLS","Scenario 2","psi0"
"7185",1.04172731685846,"relaxed pdWOLS","Scenario 2","psi0"
"7186",0.633815523252925,"relaxed pdWOLS","Scenario 2","psi0"
"7187",1.47287670181868,"relaxed pdWOLS","Scenario 2","psi0"
"7188",0.977881790724558,"relaxed pdWOLS","Scenario 2","psi0"
"7189",1.09676018150412,"relaxed pdWOLS","Scenario 2","psi0"
"7190",1.43131920443132,"relaxed pdWOLS","Scenario 2","psi0"
"7191",1.13259854095263,"relaxed pdWOLS","Scenario 2","psi0"
"7192",1.70097972716817,"relaxed pdWOLS","Scenario 2","psi0"
"7193",1.55618195514508,"relaxed pdWOLS","Scenario 2","psi0"
"7194",1.38745230942243,"relaxed pdWOLS","Scenario 2","psi0"
"7195",1.41794283771442,"relaxed pdWOLS","Scenario 2","psi0"
"7196",1.15014185002525,"relaxed pdWOLS","Scenario 2","psi0"
"7197",1.5599886295682,"relaxed pdWOLS","Scenario 2","psi0"
"7198",1.13231930745868,"relaxed pdWOLS","Scenario 2","psi0"
"7199",1.14227445207083,"relaxed pdWOLS","Scenario 2","psi0"
"7200",1.23512711831856,"relaxed pdWOLS","Scenario 2","psi0"
"7201",0.551113087291056,"relaxed pdWOLS","Scenario 3","psi0"
"7202",1.24777806002676,"relaxed pdWOLS","Scenario 3","psi0"
"7203",1.02177318594747,"relaxed pdWOLS","Scenario 3","psi0"
"7204",1.52869918379136,"relaxed pdWOLS","Scenario 3","psi0"
"7205",1.69710514801561,"relaxed pdWOLS","Scenario 3","psi0"
"7206",1.37254500756556,"relaxed pdWOLS","Scenario 3","psi0"
"7207",1.55760919334981,"relaxed pdWOLS","Scenario 3","psi0"
"7208",2.03057298395909,"relaxed pdWOLS","Scenario 3","psi0"
"7209",1.23364495099063,"relaxed pdWOLS","Scenario 3","psi0"
"7210",0.984813073606074,"relaxed pdWOLS","Scenario 3","psi0"
"7211",1.17608825485781,"relaxed pdWOLS","Scenario 3","psi0"
"7212",1.96435662741039,"relaxed pdWOLS","Scenario 3","psi0"
"7213",1.07004913989433,"relaxed pdWOLS","Scenario 3","psi0"
"7214",1.22763596500022,"relaxed pdWOLS","Scenario 3","psi0"
"7215",0.115928568186621,"relaxed pdWOLS","Scenario 3","psi0"
"7216",1.82207297815922,"relaxed pdWOLS","Scenario 3","psi0"
"7217",0.554400651238757,"relaxed pdWOLS","Scenario 3","psi0"
"7218",1.58375623120277,"relaxed pdWOLS","Scenario 3","psi0"
"7219",0.31301755271917,"relaxed pdWOLS","Scenario 3","psi0"
"7220",2.62562334653694,"relaxed pdWOLS","Scenario 3","psi0"
"7221",0.956383624026324,"relaxed pdWOLS","Scenario 3","psi0"
"7222",1.58278398194896,"relaxed pdWOLS","Scenario 3","psi0"
"7223",2.01304633768104,"relaxed pdWOLS","Scenario 3","psi0"
"7224",1.40924312918701,"relaxed pdWOLS","Scenario 3","psi0"
"7225",1.75825342509028,"relaxed pdWOLS","Scenario 3","psi0"
"7226",0.952757443819501,"relaxed pdWOLS","Scenario 3","psi0"
"7227",1.4688100634053,"relaxed pdWOLS","Scenario 3","psi0"
"7228",1.13923190562343,"relaxed pdWOLS","Scenario 3","psi0"
"7229",0.345967287230781,"relaxed pdWOLS","Scenario 3","psi0"
"7230",2.42670561114183,"relaxed pdWOLS","Scenario 3","psi0"
"7231",1.06447314833295,"relaxed pdWOLS","Scenario 3","psi0"
"7232",2.14065446148396,"relaxed pdWOLS","Scenario 3","psi0"
"7233",0.527191298958596,"relaxed pdWOLS","Scenario 3","psi0"
"7234",1.14569861033994,"relaxed pdWOLS","Scenario 3","psi0"
"7235",1.55269649273578,"relaxed pdWOLS","Scenario 3","psi0"
"7236",1.94741755553652,"relaxed pdWOLS","Scenario 3","psi0"
"7237",0.659420836990084,"relaxed pdWOLS","Scenario 3","psi0"
"7238",0.620124532369047,"relaxed pdWOLS","Scenario 3","psi0"
"7239",1.09552202242725,"relaxed pdWOLS","Scenario 3","psi0"
"7240",2.87271833973771,"relaxed pdWOLS","Scenario 3","psi0"
"7241",0.886595968781124,"relaxed pdWOLS","Scenario 3","psi0"
"7242",2.15063176622606,"relaxed pdWOLS","Scenario 3","psi0"
"7243",0.538658707643203,"relaxed pdWOLS","Scenario 3","psi0"
